WWTP,date,population_served,n1_sars_cov2_conc,n2_sars_cov2_conc,average_flow_rate,geoMean,sars_cov2_adj_load_log10,n
Portage WWTF,2021-12-08,10693,3956080,4326154,1.359,4136980.94222345,2.7208034101503,120
Portage WWTF,2021-12-14,10693,941252,735069,1.414,831796.34910716,2.04136685247956,120
Portage WWTF,2021-12-15,10693,486408,557834,1.41,520898.186090142,1.83687239093508,120
Portage WWTF,2021-12-21,10693,981383,943476,1.463,962242.852562699,2.11942945318728,120
Portage WWTF,2021-12-22,10693,502154,587916,1.501,543345.535606947,1.8823572284548,120
Portage WWTF,2021-12-28,10693,672498,687509,1.411,679962.077973471,1.95291213936335,120
Portage WWTF,2021-12-29,10693,1334853,1967278,1.546,1620502.06421775,2.36975951133761,120
Portage WWTF,2022-01-04,10693,3215912,4127180,1.469,3643164.51565943,2.69940101223988,120
Portage WWTF,2022-01-05,10693,4268750,4112103,1.505,4189694.4615628,2.77061928578727,120
Portage WWTF,2022-01-10,10693,697440,714720,1.256,706027.136022405,1.91871146597832,120
Portage WWTF,2022-01-11,10693,351680,360000,1.475,355815.682622337,1.69091753924598,120
Portage WWTF,2022-01-18,10693,923840,907520,1.518,915643.640724927,2.1138986882517,120
Portage WWTF,2022-01-19,10693,772000,984480,1.495,871790.433533197,2.08595372487675,120
Portage WWTF,2022-01-25,10693,583520,534240,1.392,558336.569463258,1.861435742291,120
Portage WWTF,2022-01-26,10693,543520,627200,1.409,583862.778399171,1.88612221588698,120
Portage WWTF,2022-02-01,10693,459520,374400,1.585,414782.217555189,1.78874982887636,120
Portage WWTF,2022-02-02,10693,275040,341760,1.433,306590.395152881,1.61370516875151,120
Portage WWTF,2022-02-08,10693,91040,106240,1.52,98346.7823571265,1.1455041766587,120
Portage WWTF,2022-02-09,10693,100480,117280,1.459,108555.489957901,1.170607516915,120
Portage WWTF,2022-02-15,10693,32800,12500,1.5,20248.4567313166,0.453383620592006,120
Portage WWTF,2022-02-22,10693,12500,12500,1.563,12500,0.2617694242037,120
Portage WWTF,2022-02-23,10693,25000,25000,1.411,25000,0.518367455602843,120
Portage WWTF,2022-03-01,10693,45760,38080,1.517,41743.7516282377,0.77247749171189,120
Portage WWTF,2022-03-02,10693,12500,32640,1.476,20199.0098767242,0.44531687220842,120
Portage WWTF,2022-03-08,10693,12500,12500,1.534,12500,0.253635805797476,120
Portage WWTF,2022-03-09,10693,25000,25000,1.561,25000,0.562243344910912,120
Portage WWTF,2022-03-16,10693,25000,25000,1.453,25000,0.531106056146516,120
Portage WWTF,2022-03-22,10693,60000,60000,1.565,60000,0.943566025442568,120
Portage WWTF,2022-03-23,10693,25000,25000,1.633,25000,0.581826626585163,120
Portage WWTF,2022-03-29,10693,25000,25000,1.698,25000,0.598778127756429,120
Portage WWTF,2022-03-30,10693,25000,25000,1.754,25000,0.612870030878517,120
Portage WWTF,2022-04-05,10693,25000,25000,1.64,25000,0.583684289896193,120
Portage WWTF,2022-04-06,10693,78080,93760,1.644,85561.5614630776,1.11908094804681,120
Portage WWTF,2022-04-13,10693,117440,100800,1.616,108802.352915734,1.21598007695578,120
Racine Wastewater Utility,2020-08-23,139000,6326.4,4795.2,14.52,5507.84470369309,-0.240066497272446,169
Racine Wastewater Utility,2020-08-24,139000,4550.4,1627.2,16.23,2721.10471683837,-0.497951025281702,169
Racine Wastewater Utility,2020-08-30,139000,7824,1785.6,13.89,3737.71780636259,-0.427706044997965,169
Racine Wastewater Utility,2020-08-31,139000,5388,1785.6,13.78,3101.74350970547,-0.512159700528272,169
Racine Wastewater Utility,2020-09-06,139000,5085.6,1788,12.21,3015.46891875874,-0.576944279868063,169
Racine Wastewater Utility,2020-09-07,139000,8524.8,1576.8,12.38,3666.3203133387,-0.486063750525218,169
Racine Wastewater Utility,2020-09-13,139000,1068,1779.6,19.44,1378.62714321168,-0.714871714779567,169
Racine Wastewater Utility,2020-09-14,139000,8913.6,2158.8,18.1,4386.64788648462,-0.243203450130639,169
Racine Wastewater Utility,2020-09-20,139000,11810.4,6271.2,13.55,8606.12459124314,-0.0762678759513613,169
Racine Wastewater Utility,2020-09-21,139000,11932.8,6256.8,12.73,8640.66797417885,-0.101639079319866,169
Racine Wastewater Utility,2020-09-27,139000,6100.8,4493.04,13.21,5235.56476724336,-0.303148446181958,169
Racine Wastewater Utility,2020-09-28,139000,10576.8,7543.2,14.44,8932.12840033102,-0.0324926495451193,169
Racine Wastewater Utility,2020-10-04,139000,6374.4,1593.6,13.38,3187.2,-0.513149370078686,169
Racine Wastewater Utility,2020-10-05,139000,20649.6,11606.4,12.69,15481.1988372994,0.150251410504295,169
Racine Wastewater Utility,2020-10-11,139000,12211.2,6979.2,11.87,9231.70661578887,-0.103282087174219,169
Racine Wastewater Utility,2020-10-12,139000,41952,22003.2,12.74,30382.2027904495,0.444773885917692,169
Racine Wastewater Utility,2020-10-18,139000,21190.06933,15882.048,12.67,18345.0728595552,0.223281255574948,169
Racine Wastewater Utility,2020-10-19,139000,13935.30667,9649.674667,11.92,11596.1707365136,-0.00242394377403619,169
Racine Wastewater Utility,2020-10-25,139000,50363.17867,26302.016,17.73,36395.7845249858,0.666745020546559,169
Racine Wastewater Utility,2020-10-26,139000,19551.44533,10854.13333,18.46,14567.5665231371,0.286603906418539,169
Racine Wastewater Utility,2020-11-01,139000,86524.94933,37100.128,13.67,56657.6269829271,0.746012095126416,169
Racine Wastewater Utility,2020-11-02,139000,125333.728,42282.10133,13.7,72796.7951723334,0.855818027127327,169
Racine Wastewater Utility,2020-11-08,139000,45041.152,30741.70667,12.8,37210.776434561,0.534863901434318,169
Racine Wastewater Utility,2020-11-09,139000,101566.6773,41525.81333,12.47,64943.3513310496,0.76538634938735,169
Racine Wastewater Utility,2020-11-15,139000,74186.25067,43493.56267,14.61,56803.3831982565,0.776009618654907,169
Racine Wastewater Utility,2020-11-16,139000,45993.51467,40111.27467,13.91,42951.8160264155,0.633293860503068,169
Racine Wastewater Utility,2020-11-22,139000,57800.01067,19075.264,11.33,33204.675314375,0.432414347538639,169
Racine Wastewater Utility,2020-11-23,139000,63360.128,20125.664,12.09,35709.4475891884,0.492194632490221,169
Racine Wastewater Utility,2020-11-29,139000,9271.530667,6498.474667,17.48,7762.13934194775,-0.0104919372497522,169
Racine Wastewater Utility,2020-11-30,139000,13949.312,5364.042667,16.78,8650.12744087017,0.018799662137964,169
Racine Wastewater Utility,2020-12-06,139000,34537.152,27842.60267,14.13,31009.743637918,0.498625537470687,169
Racine Wastewater Utility,2020-12-07,139000,28472.84267,13697.216,14.26,19748.3841411141,0.306636291689716,169
Racine Wastewater Utility,2020-12-13,139000,30027.43467,35391.47733,35.69,32599.3140020056,0.922740208865265,169
Racine Wastewater Utility,2020-12-14,139000,13557.16267,1694.6455,28.7,4793.18106391606,-0.00450906860835539,169
Racine Wastewater Utility,2020-12-20,139000,27023.29067,7422.826667,16.96,14162.9517620928,0.237564823646962,169
Racine Wastewater Utility,2020-12-21,139000,36932.064,13179.01867,17.17,22061.9210627188,0.435398821261812,169
Racine Wastewater Utility,2020-12-27,139000,37940.448,14047.34933,14.45,23085.9855062048,0.38020146550346,169
Racine Wastewater Utility,2020-12-28,139000,21428.16,12058.592,14.93,16074.6209520075,0.23718574829628,169
Racine Wastewater Utility,2021-01-03,139000,26736.18133,11750.47467,14.03,17724.6388253948,0.252620265109698,169
Racine Wastewater Utility,2021-01-06,139000,28010.66667,22408.53333,14.36,25053.501904329,0.413008078495402,169
Racine Wastewater Utility,2021-01-10,139000,29257.14133,12716.84267,13.7,19288.8170520528,0.27901136087491,169
Racine Wastewater Utility,2021-01-13,139000,91804.96,42856.32,14.08,62724.9770294673,0.803028365495563,169
Racine Wastewater Utility,2021-01-17,139000,39411.008,19159.296,21.45,27478.8494651863,0.627411041197783,169
Racine Wastewater Utility,2021-01-20,139000,6792.586667,3879.477333,18.72,5133.38932938702,-0.160304752336931,169
Racine Wastewater Utility,2021-01-24,139000,8333.173333,6484.469333,15.89,7350.93238469869,-0.0755484750035897,169
Racine Wastewater Utility,2021-01-27,139000,45531.33867,28598.89067,14.55,36085.2570543993,0.57717799642227,169
Racine Wastewater Utility,2021-01-31,139000,9845.749333,1638.624,14.62,4016.65048952953,-0.374203384566889,169
Racine Wastewater Utility,2021-02-03,139000,12394.72,7226.752,15.43,9464.33133134296,0.0214410616612945,169
Racine Wastewater Utility,2021-02-07,139000,18879.18933,13660.80213,13.8,16059.4168577797,0.202594057472963,169
Racine Wastewater Utility,2021-02-10,139000,1757.6695,1757.6695,13.7,1757.6695,-0.761357016410006,169
Racine Wastewater Utility,2021-02-14,139000,8669.301333,4341.653333,12.97,6135.07139544446,-0.242255203078118,169
Racine Wastewater Utility,2021-02-17,139000,1498.5705,1498.5705,12.59,1498.5705,-0.86731189107227,169
Racine Wastewater Utility,2021-02-21,139000,3459.317333,1729.6585,12.72,2446.10662670718,-0.650052304769128,169
Racine Wastewater Utility,2021-02-24,139000,23636.33422,16596.32,23.3,19805.9628986341,0.521137081947882,169
Racine Wastewater Utility,2021-02-28,139000,1834.6985,1834.6985,37.64,1834.6985,-0.303800479605326,169
Racine Wastewater Utility,2021-03-03,139000,4565.738667,1708.6505,32.73,2793.07208217742,-0.181986651050334,169
Racine Wastewater Utility,2021-03-07,139000,1855.7065,1855.7065,32.81,1855.7065,-0.358499280910809,169
Racine Wastewater Utility,2021-03-10,139000,1330.5065,1330.5065,43.53,1330.5065,-0.380209132520272,169
Racine Wastewater Utility,2021-03-14,139000,1386.528,1386.528,25.13,1386.528,-0.600893667374246,169
Racine Wastewater Utility,2021-03-17,139000,1904.7255,1904.7255,24.38,1904.7255,-0.476148702910296,169
Racine Wastewater Utility,2021-03-21,139000,1652.6295,1652.6295,22.07,1652.6295,-0.581036966298259,169
Racine Wastewater Utility,2021-03-24,139000,1680.64,1680.64,26.35,1680.64,-0.496759484968182,169
Racine Wastewater Utility,2021-03-28,139000,1526.5815,1526.5815,20.48,1526.5815,-0.647964852905246,169
Racine Wastewater Utility,2021-03-31,139000,1498.5705,1498.5705,19.03,1498.5705,-0.687898832893113,169
Racine Wastewater Utility,2021-04-04,139000,1624.6185,1624.6185,16.8,1624.6185,-0.706954124165072,169
Racine Wastewater Utility,2021-04-07,139000,2787.061333,2787.061333,16.08,2787.061333,-0.491582229794175,169
Racine Wastewater Utility,2021-04-11,139000,1442.5495,1442.5495,30.32,1442.5495,-0.502154878722453,169
Racine Wastewater Utility,2021-04-14,139000,8627.285333,6470.464,20.92,7471.44826421923,0.05095167348275,169
Racine Wastewater Utility,2021-04-18,139000,8025.056,4005.525333,18.03,5669.61772139389,-0.133465296311824,169
Racine Wastewater Utility,2021-04-21,139000,6848.608,4327.648,16.81,5444.1128491228,-0.181519967850674,169
Racine Wastewater Utility,2021-04-25,139000,8487.232,6064.309333,15.32,7174.20380453025,-0.101982325019897,169
Racine Wastewater Utility,2021-04-28,139000,11582.41067,6316.405333,14.62,8553.31517746097,-0.045932952176243,169
Racine Wastewater Utility,2021-05-05,139000,2212.8425,4425.685333,15.39,3129.43199262886,-0.460310662317911,169
Racine Wastewater Utility,2021-05-09,139000,5322.026667,1995.76,15.74,3259.0624328067,-0.432917392047056,169
Racine Wastewater Utility,2021-05-12,139000,4369.664,2184.832,14.6,3089.81904590673,-0.488728898593483,169
Racine Wastewater Utility,2021-05-16,139000,7338.794667,1834.6985,14.29,3669.39716675,-0.423387850169762,169
Racine Wastewater Utility,2021-05-19,139000,4306.64,2153.32,14.43,3045.25434812923,-0.500124897191433,169
Racine Wastewater Utility,2021-05-23,139000,9537.632,4243.616,13.27,6361.92170317366,-0.216555557492392,169
Racine Wastewater Utility,2021-05-26,139000,8431.210667,5616.138667,14.04,6881.19526220275,-0.157983810810109,169
Racine Wastewater Utility,2021-06-02,139000,2509.289,2509.289,13.77,2509.289,-0.604530177208944,169
Racine Wastewater Utility,2021-06-06,139000,6979.324444,2614.329,12,4271.56298026356,-0.433246740187979,169
Racine Wastewater Utility,2021-06-09,139000,2661.0135,2661.0135,12.97,2661.0135,-0.605027746326393,169
Racine Wastewater Utility,2021-06-13,139000,2054.1155,2054.1155,12.23,2054.1155,-0.742963483507479,169
Racine Wastewater Utility,2021-06-16,139000,3011.1465,3011.1465,11.63,3011.1465,-0.598703199958475,169
Racine Wastewater Utility,2021-06-20,139000,2450.9335,2450.9335,12.18,2450.9335,-0.66803598404863,169
Racine Wastewater Utility,2021-06-24,139000,2275.8665,2275.8665,13.51,2275.8665,-0.655212668031779,169
Racine Wastewater Utility,2021-06-27,139000,2275.8665,2275.8665,14.69,2275.8665,-0.618846221263553,169
Racine Wastewater Utility,2021-06-30,139000,2742.711,2742.711,15.19,2742.711,-0.523276978071359,169
Racine Wastewater Utility,2021-07-04,139000,2380.9065,2380.9065,13.4,2380.9065,-0.639167661222489,169
Racine Wastewater Utility,2021-07-07,139000,2427.591,2427.591,14,2427.591,-0.611711245848704,169
Racine Wastewater Utility,2021-07-11,139000,2485.9465,2485.9465,11.82,2485.9465,-0.674905545744663,169
Racine Wastewater Utility,2021-07-14,139000,3186.2135,3186.2135,13.07,3186.2135,-0.523464339273319,169
Racine Wastewater Utility,2021-07-18,139000,11554.4,2170.8265,11.95,5008.25296002508,-0.365960638591732,169
Racine Wastewater Utility,2021-07-21,139000,5415.395556,2030.7735,6.91,3316.23910283058,-0.782890916979846,169
Racine Wastewater Utility,2021-07-25,139000,16853.08444,18720.46222,10.95,17762.2501544565,0.145897301071981,169
Racine Wastewater Utility,2021-07-28,139000,15685.97333,12207.98222,10.94,13838.1387301918,0.0370802019242738,169
Racine Wastewater Utility,2021-08-01,139000,18020.19556,10807.44889,10.49,13955.3696655626,0.022502032998268,169
Racine Wastewater Utility,2021-08-04,139000,15756,5905.582222,10.43,9646.15744687137,-0.140376145526235,169
Racine Wastewater Utility,2021-08-08,139000,25536.39111,12768.19556,13.22,18056.9553244484,0.234861178433165,169
Racine Wastewater Utility,2021-08-11,139000,7632.906667,7632.906667,20.07,7632.906667,0.0422225242187217,169
Racine Wastewater Utility,2021-08-15,139000,19770.86222,15522.57778,13.74,17518.4116456833,0.238466659599101,169
Racine Wastewater Utility,2021-08-18,139000,12931.59111,2777.7245,13.01,5993.36278313179,-0.251066937001579,169
Racine Wastewater Utility,2021-08-22,139000,183884.8,206387.2,12.5,194811.367724165,1.24350950819098,169
Racine Wastewater Utility,2021-08-25,139000,153164.8,153164.8,18.34,153164.8,1.3055434992338,169
Racine Wastewater Utility,2021-08-29,139000,160972.8,166016,11.99,163474.953325578,1.14925560488233,169
Racine Wastewater Utility,2021-09-01,139000,63155.2,66995.2,11.45,65046.8696790245,0.72901708779847,169
Racine Wastewater Utility,2021-09-05,139000,16307.2,14668.8,10.09,15466.3200328973,0.0502633584460352,169
Racine Wastewater Utility,2021-09-08,139000,79334.4,96460.8,11.73,87479.4815457888,0.868189412353345,169
Racine Wastewater Utility,2021-09-12,139000,173747.2,216166.4,9.87,193799.656176372,1.13865535464093,169
Racine Wastewater Utility,2021-09-15,139000,53043.2,83865.6,9.61,66697.0748528,0.663815374807088,169
Racine Wastewater Utility,2021-09-19,139000,131737.6,164352,9.25,147143.936454072,0.990869302768378,169
Racine Wastewater Utility,2021-09-22,139000,237491.2,210201.6,11.86,223430.146188736,1.28021165844963,169
Racine Wastewater Utility,2021-09-26,139000,69427.2,57088,10.06,62956.0163415698,0.658620419899256,169
Racine Wastewater Utility,2021-09-29,139000,120294.4,96204.8,9.81,107577.407912256,0.880375282831432,169
Racine Wastewater Utility,2021-10-03,139000,125260.8,141286.4,10.06,133032.505400447,0.983540950690264,169
Racine Wastewater Utility,2021-10-06,139000,195148.8,193433.6,7.77,194289.307270575,1.03585511836858,169
Racine Wastewater Utility,2021-10-10,139000,116070.4,178048,10.96,143757.095752523,1.05442504426539,169
Racine Wastewater Utility,2021-10-13,139000,63334.4,89344,13.21,75223.3250634403,0.854240543798423,169
Racine Wastewater Utility,2021-10-17,139000,5427.2,12672,15.54,8292.97765582423,-0.03285329054619,169
Racine Wastewater Utility,2021-10-20,139000,64998.4,91059.2,11,76933.1027924911,0.784491133245731,169
Racine Wastewater Utility,2021-10-24,139000,166118.4,129664,11.23,146763.674720961,1.07398353324674,169
Racine Wastewater Utility,2021-10-27,139000,34662.4,49740.8,14.8,41522.7107246143,0.645532612927166,169
Racine Wastewater Utility,2021-10-30,139000,65945.6,58598.4,17.26,62163.5475744427,0.887561782118104,169
Racine Wastewater Utility,2021-11-03,139000,143923.2,129510.4,13,136526.74170755,1.10614627770459,169
Racine Wastewater Utility,2021-11-07,139000,30668.8,56985.6,12.96,41805.2624591689,0.59082115561832,169
Racine Wastewater Utility,2021-11-10,139000,105804.8,134553.6,12.21,119316.456271882,1.02040120991935,169
Racine Wastewater Utility,2021-11-14,139000,112563.2,146252.8,12.62,128306.988028556,1.066294864806,169
Racine Wastewater Utility,2021-11-17,139000,99929.6,161113.6,11.81,126885.84476828,1.03264827278809,169
Racine Wastewater Utility,2021-11-21,139000,325427.2,404684.8,11.52,362898.665396499,1.47822304986639,169
Racine Wastewater Utility,2021-11-24,139000,432281.6,386585.6,10.95,408795.598930517,1.5079055304849,169
Racine Wastewater Utility,2021-11-28,139000,215884.8,335974.4,11.23,269317.222154693,1.33762908233977,169
Racine Wastewater Utility,2021-12-01,139000,247219.2,546611.2,11.38,367604.112565461,1.47850782320917,169
Racine Wastewater Utility,2021-12-05,139000,333414.4,378291.2,11.32,355144.665556559,1.46123692234353,169
Racine Wastewater Utility,2021-12-08,139000,237132.8,206361.6,11.4,221212.80256911,1.25870030899633,169
Racine Wastewater Utility,2021-12-12,139000,264601.6,323046.4,17.47,292367.225102678,1.56520679054254,169
Racine Wastewater Utility,2021-12-15,139000,366566.4,277734.4,14.75,319073.814601199,1.52966838451423,169
Racine Wastewater Utility,2021-12-19,139000,310067.2,234854.4,12.92,269853.008535536,1.3993749776928,169
Racine Wastewater Utility,2021-12-22,139000,413260.8,413260.8,12.75,413260.8,1.57871959659388,169
Racine Wastewater Utility,2021-12-27,139000,846080,814924.8,11.43,830356.293878718,1.8342959119909,169
Racine Wastewater Utility,2021-12-29,139000,169164.8,285926.4,19.13,219928.811824918,1.48098229771024,169
Racine Wastewater Utility,2022-01-02,139000,873804.8,841139.2,14.55,857316.435412363,1.95298934263205,169
Racine Wastewater Utility,2022-01-05,139000,951244.8,915046.4,14.44,932970.058339881,1.98642009920574,169
Racine Wastewater Utility,2022-01-09,139000,311680,316825.6,13.04,314242.268016255,1.46952739174265,169
Racine Wastewater Utility,2022-01-12,139000,313984,389760,12.15,349826.248071811,1.48541386991574,169
Racine Wastewater Utility,2022-01-16,139000,95462.4,170470.4,12.26,127567.682086648,1.05121633436708,169
Racine Wastewater Utility,2022-01-19,139000,272358.4,264678.4,12.21,268490.941259775,1.37263050111087,169
Racine Wastewater Utility,2022-01-23,139000,169011.2,176716.8,11.72,172821.058983447,1.16350947343113,169
Racine Wastewater Utility,2022-01-26,139000,2585.6,2585.6,11.58,2585.6,-0.666744901768186,169
Racine Wastewater Utility,2022-01-30,139000,2329.6,2329.6,11.61,2329.6,-0.710901222882578,169
