CaseSignal,NSignal,LogModel,hasIntercept,WeekStart,Bin Size,Offset,COR,R2,PVal
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Friday,14,2,0.504,0.96,5.45e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,7,-2,0.179,0.943,2.58e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,7,-1,0.192,0.945,1.35e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,7,0,0.216,0.947,7.83e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,7,1,0.221,0.948,5.83e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,7,2,0.228,0.949,3.4e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,14,-2,0.371,0.955,1.55e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,14,-1,0.384,0.955,1.31e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,14,0,0.402,0.956,1.09e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,14,1,0.408,0.957,9.43e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Saturday,14,2,0.414,0.959,6.49e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,7,-2,0.108,0.942,3.85e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,7,-1,0.128,0.944,2.43e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,7,0,0.133,0.945,1.8e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,7,1,0.141,0.946,1.06e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,7,2,0.146,0.948,5.48e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,14,-2,0.373,0.955,1.38e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,14,-1,0.389,0.956,1.18e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,14,0,0.395,0.957,1.01e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,14,1,0.401,0.958,6.99e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Sunday,14,2,0.411,0.96,4.65e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,7,-2,0.129,0.944,2.06e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,7,-1,0.128,0.945,1.68e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,7,0,0.139,0.946,9.39e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,7,1,0.146,0.948,4.71e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,7,2,0.161,0.95,2.33e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,14,-2,0.404,0.956,1.07e-13
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,14,-1,0.407,0.957,9.46e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,14,0,0.414,0.959,6.45e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,14,1,0.424,0.961,4.25e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Monday,14,2,0.436,0.963,2.62e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,7,-2,0.105,0.943,2.66e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,7,-1,0.111,0.945,1.64e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,7,0,0.124,0.947,7.64e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,7,1,0.141,0.949,3.73e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,7,2,0.165,0.952,1.3e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,14,-2,0.404,0.957,9.37e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,14,-1,0.408,0.959,6.6e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,14,0,0.418,0.961,4.32e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,14,1,0.431,0.963,2.71e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Tuesday,14,2,0.436,0.965,1.43e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,7,-2,0.131,0.944,1.97e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,7,-1,0.134,0.946,1.1e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,7,0,0.157,0.948,4.66e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,7,1,0.183,0.951,1.62e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,7,2,0.191,0.953,7.38e-27
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,14,-2,0.35,0.957,9.3e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,14,-1,0.355,0.959,6.4e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,14,0,0.369,0.961,4.02e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,14,1,0.375,0.963,2.19e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Wednesday,14,2,0.384,0.965,1.48e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,7,-2,0.147,0.939,2.48e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,7,-1,0.151,0.941,1.43e-25
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,7,0,0.187,0.944,4.65e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,7,1,0.193,0.946,2.6e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,7,2,0.21,0.947,1.7e-26
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,14,-2,0.313,0.958,8.16e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,14,-1,0.322,0.96,5.37e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,14,0,0.33,0.962,2.93e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,14,1,0.339,0.964,2.01e-14
BinningThenSLDCases,AVGMedian,TRUE,FALSE,Thursday,14,2,0.356,0.965,1.46e-14
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,-2,0.147,0.0217,0.364
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,-1,0.151,0.0228,0.352
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,0,0.187,0.0349,0.248
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,1,0.193,0.0371,0.233
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,2,0.21,0.0439,0.194
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,-2,0.378,0.143,0.101
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,-1,0.377,0.142,0.101
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,0,0.418,0.174,0.0668
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,1,0.425,0.181,0.0615
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,2,0.435,0.189,0.0554
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,7,-2,0.183,0.0335,0.264
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,7,-1,0.199,0.0395,0.225
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,7,0,0.214,0.0458,0.191
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,7,1,0.238,0.0567,0.144
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,7,2,0.243,0.0589,0.137
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,14,-2,0.461,0.213,0.0469
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,14,-1,0.47,0.221,0.0424
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,14,0,0.484,0.234,0.0358
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,14,1,0.499,0.249,0.0298
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Friday,14,2,0.504,0.254,0.0278
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,7,-2,0.179,0.0321,0.275
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,7,-1,0.192,0.0367,0.243
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,7,0,0.216,0.0467,0.186
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,7,1,0.221,0.0488,0.177
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,7,2,0.228,0.0521,0.162
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,14,-2,0.371,0.138,0.117
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,14,-1,0.384,0.147,0.105
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,14,0,0.402,0.162,0.0878
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,14,1,0.408,0.166,0.0832
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Saturday,14,2,0.414,0.171,0.0781
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,7,-2,0.108,0.0116,0.513
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,7,-1,0.128,0.0164,0.438
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,7,0,0.133,0.0178,0.418
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,7,1,0.141,0.0199,0.392
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,7,2,0.146,0.0214,0.374
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,14,-2,0.373,0.139,0.115
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,14,-1,0.389,0.151,0.0999
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,14,0,0.395,0.156,0.0941
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,14,1,0.401,0.161,0.0885
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Sunday,14,2,0.411,0.169,0.0806
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,7,-2,0.129,0.0165,0.435
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,7,-1,0.128,0.0163,0.439
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,7,0,0.139,0.0194,0.398
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,7,1,0.146,0.0214,0.374
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,7,2,0.161,0.0259,0.328
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,14,-2,0.404,0.163,0.0861
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,14,-1,0.407,0.165,0.0841
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,14,0,0.414,0.171,0.078
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,14,1,0.424,0.18,0.0705
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Monday,14,2,0.436,0.19,0.062
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,7,-2,0.105,0.0111,0.523
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,7,-1,0.111,0.0124,0.5
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,7,0,0.124,0.0154,0.452
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,7,1,0.141,0.0199,0.392
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,7,2,0.165,0.0274,0.314
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,14,-2,0.404,0.163,0.0863
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,14,-1,0.408,0.166,0.0832
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,14,0,0.418,0.175,0.0746
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,14,1,0.431,0.186,0.0656
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Tuesday,14,2,0.436,0.19,0.0622
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,7,-2,0.131,0.0173,0.425
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,7,-1,0.134,0.018,0.416
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,7,0,0.157,0.0248,0.338
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,7,1,0.183,0.0334,0.265
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,7,2,0.191,0.0364,0.245
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,14,-2,0.35,0.122,0.142
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,14,-1,0.355,0.126,0.135
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,14,0,0.369,0.136,0.12
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,14,1,0.375,0.141,0.113
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Wednesday,14,2,0.384,0.147,0.105
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,-2,0.147,0.0217,0.364
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,-1,0.151,0.0228,0.352
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,0,0.187,0.0349,0.248
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,1,0.193,0.0371,0.233
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,7,2,0.21,0.0439,0.194
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,-2,0.313,0.0981,0.192
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,-1,0.322,0.104,0.179
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,0,0.33,0.109,0.168
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,1,0.339,0.115,0.155
BinningThenSLDCases,AVGMedian,FALSE,TRUE,Thursday,14,2,0.356,0.127,0.135
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,-2,0.395,0.55,2.91e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,-1,0.408,0.558,1.99e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,0,0.443,0.583,6.46e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,1,0.445,0.585,5.8e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,2,0.473,0.603,2.43e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,-2,0.409,0.662,7.29e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,-1,0.412,0.664,6.85e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,0,0.461,0.689,3.23e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,1,0.476,0.697,2.51e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,2,0.49,0.706,1.89e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,7,-2,0.242,0.502,3.14e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,7,-1,0.268,0.521,1.49e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,7,0,0.287,0.532,9.32e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,7,1,0.34,0.561,2.72e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,7,2,0.347,0.568,2.01e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,14,-2,0.482,0.689,6.03e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,14,-1,0.498,0.701,4.09e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,14,0,0.521,0.713,2.83e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,14,1,0.55,0.73,1.64e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Friday,14,2,0.559,0.736,1.35e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,7,-2,0.245,0.505,2.79e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,7,-1,0.261,0.515,1.85e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,7,0,0.311,0.542,6.11e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,7,1,0.318,0.549,4.59e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,7,2,0.326,0.555,3.52e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,14,-2,0.455,0.678,8.13e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,14,-1,0.476,0.69,5.81e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,14,0,0.516,0.712,2.95e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,14,1,0.526,0.718,2.39e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Saturday,14,2,0.536,0.724,2e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,7,-2,0.183,0.461,1.45e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,7,-1,0.233,0.488,5.33e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,7,0,0.243,0.496,3.96e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,7,1,0.253,0.503,2.99e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,7,2,0.259,0.51,2.3e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,14,-2,0.441,0.669,1.06e-05
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,14,-1,0.479,0.69,5.71e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,14,0,0.49,0.697,4.63e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,14,1,0.5,0.703,3.94e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Sunday,14,2,0.517,0.713,2.82e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,7,-2,0.199,0.488,5.37e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,7,-1,0.205,0.495,4.14e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,7,0,0.22,0.504,2.89e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,7,1,0.231,0.513,2e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,7,2,0.255,0.526,1.21e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,14,-2,0.543,0.721,2.2e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,14,-1,0.549,0.726,1.85e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,14,0,0.56,0.732,1.51e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,14,1,0.577,0.743,1.05e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Monday,14,2,0.598,0.756,6.49e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,7,-2,0.308,0.553,3.79e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,7,-1,0.32,0.563,2.53e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,7,0,0.339,0.575,1.42e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,7,1,0.366,0.59,7.15e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,7,2,0.395,0.61,2.74e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,14,-2,0.559,0.727,1.8e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,14,-1,0.567,0.732,1.52e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,14,0,0.583,0.742,1.06e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,14,1,0.603,0.755,6.66e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Tuesday,14,2,0.611,0.763,4.95e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,7,-2,0.418,0.571,1.77e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,7,-1,0.43,0.581,1.12e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,7,0,0.459,0.598,4.83e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,7,1,0.487,0.619,1.76e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,7,2,0.497,0.626,1.22e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,14,-2,0.54,0.717,2.5e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,14,-1,0.552,0.725,1.92e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,14,0,0.573,0.738,1.22e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,14,1,0.581,0.746,9.2e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Wednesday,14,2,0.591,0.754,7.04e-07
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,-2,0.395,0.55,2.91e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,-1,0.408,0.558,1.99e-08
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,0,0.443,0.583,6.46e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,1,0.445,0.585,5.8e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,7,2,0.473,0.603,2.43e-09
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,-2,0.536,0.716,2.6e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,-1,0.552,0.727,1.78e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,0,0.562,0.736,1.32e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,1,0.573,0.743,1.02e-06
BinningThenSLDCases,AVGMedian,FALSE,FALSE,Thursday,14,2,0.595,0.754,6.85e-07
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,7,-2,0.147,0.0217,0.364
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,7,-1,0.151,0.0228,0.352
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,7,0,0.187,0.0349,0.248
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,7,1,0.193,0.0371,0.233
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,7,2,0.21,0.0439,0.194
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,14,-2,0.378,0.143,0.101
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,14,-1,0.377,0.142,0.101
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,14,0,0.418,0.174,0.0668
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,14,1,0.425,0.181,0.0615
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Thursday,14,2,0.435,0.189,0.0554
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,7,-2,0.183,0.0335,0.264
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,7,-1,0.199,0.0395,0.225
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,7,0,0.214,0.0458,0.191
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,7,1,0.238,0.0567,0.144
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,7,2,0.243,0.0589,0.137
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,14,-2,0.461,0.213,0.0469
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,14,-1,0.47,0.221,0.0424
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,14,0,0.484,0.234,0.0358
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,14,1,0.499,0.249,0.0298
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Friday,14,2,0.504,0.254,0.0278
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,7,-2,0.179,0.0321,0.275
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,7,-1,0.192,0.0367,0.243
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,7,0,0.216,0.0467,0.186
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,7,1,0.221,0.0488,0.177
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,7,2,0.228,0.0521,0.162
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,14,-2,0.371,0.138,0.117
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,14,-1,0.384,0.147,0.105
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,14,0,0.402,0.162,0.0878
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,14,1,0.408,0.166,0.0832
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Saturday,14,2,0.414,0.171,0.0781
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,7,-2,0.108,0.0116,0.513
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,7,-1,0.128,0.0164,0.438
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,7,0,0.133,0.0178,0.418
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,7,1,0.141,0.0199,0.392
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,7,2,0.146,0.0214,0.374
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,14,-2,0.373,0.139,0.115
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,14,-1,0.389,0.151,0.0999
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,14,0,0.395,0.156,0.0941
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,14,1,0.401,0.161,0.0885
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Sunday,14,2,0.411,0.169,0.0806
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,7,-2,0.129,0.0165,0.435
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,7,-1,0.128,0.0163,0.439
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,7,0,0.139,0.0194,0.398
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,7,1,0.146,0.0214,0.374
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,7,2,0.161,0.0259,0.328
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,14,-2,0.404,0.163,0.0861
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,14,-1,0.407,0.165,0.0841
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,14,0,0.414,0.171,0.078
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,14,1,0.424,0.18,0.0705
BinningThenSLDCases,AVGMedian,TRUE,TRUE,Monday,14,2,0.436,0.19,0.062
